sample_id,CXCL10,IL6,TNF,IL1B,IL8,CRP,SAA1,IFIT1,IFIT3,OAS1
patient_0145,0.37722963630713463,0.09693612692669325,0.04064688758737557,0.39574934217648594,0.03286426346445924,0.16460583972260526,0.05870173730295097,0.13246353301885433,0.06058965870788105,0.025913731575471943
patient_0146,0.14675242436555574,0.37429964307689384,0.10207328180143131,0.07775978940929157,0.4321234096681668,0.06666897239412872,0.15035726111323666,0.08041089908980056,0.05639773060423896,0.06796995360307734
patient_0147,0.16998869864099292,0.1465828591419668,0.11942159630641412,0.016103031082316664,0.07380536605746407,0.08563856739914644,0.3516449104497309,0.15529598413097437,0.1275648721089951,0.010061697557617932
patient_0148,0.11510538245117251,0.14203023439198673,0.02364320432451807,0.17690051458864492,0.24121059738564904,0.2784427892896262,0.06994537053939426,0.06627762999005432,0.12671182463175512,0.8708482628729384
patient_0149,0.09620977890818919,0.13267051735424543,0.33375839757282577,0.04897573779939502,0.11325609183441177,0.34160207438784596,0.073933360016609,0.04139420736466381,0.07236155348487822,0.13506231072069474
patient_0150,0.11158352522132191,0.06185756719980205,0.04946327445282725,0.10974915187618989,0.05426269100835412,0.26454212031961755,0.01673371410526906,0.14882944609251456,0.07229629047732618,0.07789514569233344
patient_0151,0.12820031779558264,0.04621996710034128,0.010232383932063164,0.10904324242691622,0.04748031095234103,0.21113523236126003,0.2899258857472704,0.04903396011832431,0.01390843548586802,0.014689758868984534
patient_0152,0.1478157696442896,0.07551491628368595,0.10064698632347995,0.06250246973360483,0.01619128507023422,0.0334316755868377,0.411024262365087,0.03297094399510515,0.15119739460730347,0.025915470664682506
patient_0153,0.08279160630389902,0.03184506257002995,0.12583346374291735,0.05958095123074541,0.05700895448156263,0.46677867781765103,0.043146360353082176,0.059353228842355756,0.010587514274699821,0.11700191960034695
patient_0154,0.06772052869408798,0.14505654974431748,0.021424428116746375,0.35596985661312264,0.20005204700750848,0.0799732600547195,0.017438583817197706,0.12900589917875413,0.5492814054335038,0.02542392783969292
patient_0155,0.0538103262929921,0.05752851434140682,0.30429104438595045,0.03429764352479077,0.043977752699361015,0.14120387103753715,0.01800518786558572,0.03240974665571242,0.11788408630569261,0.07174291598030524
patient_0156,0.027106283763764373,0.012594825163178242,0.02782901747356627,0.16203005847075008,0.15522179511227563,0.07814171830365195,0.39740162015500874,0.07531856850042865,0.03433340757706238,0.3332385316529414
patient_0157,0.009995129623269873,0.0,0.24456655320031,0.08197931579179273,0.03888770377529093,0.07575668911489208,0.026063498144097225,0.03430870573211624,0.12140155332785615,0.1822459837962759
patient_0158,0.16098002320660712,0.20141354517185642,0.6497179536454019,0.10869201246114384,0.003708727787456019,0.3602049350787282,0.09486545068757662,0.03003368878239611,0.10195648242110461,0.01803231054105181
patient_0159,0.062873877735448,0.036193671740879244,0.38140044034119397,0.1361728624253103,0.12273596399240258,0.14211929507851004,0.08028796540594396,0.06025220627831219,0.1016541437731308,0.1479932195595505
patient_0160,0.0187786093235933,0.031069199135392484,0.07612839672325729,0.252123662349187,0.03286683290550671,0.08293391947717409,0.022727125998214304,0.18187327358777253,0.06894027002535197,0.1562699978860511
patient_0161,0.05131539872989311,0.018548947678516035,0.4417879207893274,0.12365228791113775,0.0022528679188984144,0.19974163228522562,0.17499198437769356,0.13152361390764408,0.16366163186596622,0.06866947235034766
patient_0162,0.036746638729198824,0.1425162611415342,0.202539998485103,0.17331711187413587,0.1180612144353452,0.688384957838255,0.0557289765523117,0.06587762812245687,0.2173633792902259,0.04708264348898178
patient_0163,0.05129880604502867,0.0635843883018855,0.11389546483728506,0.0701863479854322,0.055141984352102096,0.4248102687426615,0.2539276419699302,0.012570972820350693,0.06735383731565761,0.1484536839120109
patient_0164,0.1620045776863929,0.2566855984958338,0.1545615142098198,0.25433564050121477,0.06890437327277785,0.0912852022415692,0.1897640930458786,0.03525651192474202,0.02267729824102468,0.05627535512379697
patient_0165,0.10374292747496357,0.43609819324120874,0.06281505145468659,0.1061250077280054,0.146556214137112,0.0250427182285616,0.17464293437084566,0.042673552570466004,0.030000546341413314,0.08168582684486267
patient_0166,0.21843776265555553,0.15914751340657363,0.022975849474892885,0.1461905801387529,0.02775913652327531,0.6722304181374028,0.2829852220314798,0.04270066398168409,0.04804741628358715,0.04294679991171841
patient_0167,0.034173077220659626,0.04370529926578366,0.5967014413578983,0.05211070080783856,0.06527532220462107,0.14157283758449943,0.0254981040603234,0.021147212049991284,0.0739356405888246,0.03291660654367283
patient_0168,0.21023214682206337,0.02362803115504686,0.0210299160384706,0.09603311692991397,0.014366397171317956,0.025662429172982955,0.03494820129998904,0.042735589432417946,0.45369566030644054,0.11871088255583859
patient_0169,0.34497579128963546,0.06634664839717867,0.055256522534086666,0.30817618864436797,0.4445687316820818,0.36398600563469075,0.19196747707575487,0.011097956409845278,0.3727400517402496,0.030012280941224753
patient_0170,0.11865297874243615,0.19261548825498068,0.03232849231335261,0.07340977091925606,0.09656602756952101,0.07935870570242944,0.10198692835614584,0.07171898375425259,0.024225788809691787,0.08343579453369745
patient_0171,0.12567253303679235,0.060462959228493,0.012975534606763737,0.07208090914702234,0.16814910117415163,0.14649372122883328,0.11352376366667657,0.04852040123167727,0.29921580507153345,0.09718243409067155
patient_0172,0.08018131345017089,0.4760909924664767,0.003314183959859631,0.048455628019895766,0.011572752041243264,0.28705746247038966,0.035031650154688496,0.006340001343295442,0.04233562421783105,0.04576914764216809
patient_0173,0.010977007253386751,0.29464054375631304,0.10581835204718064,0.28673816296158033,0.0302439314924561,0.1630675040425854,0.02989729462481891,0.03709993980441595,0.10153270839778869,0.0684800584797012
patient_0174,0.07293677126699386,0.06887522448787042,0.07368744964667634,0.5291180704109332,0.052539950629912464,0.03788142356851992,0.002108302770465448,0.07892142015988393,0.1955184991889431,0.5264073067612265
patient_0175,0.017638950528332996,0.06020551753327642,0.23996941583926978,0.009917053309783855,0.12705465609533967,0.2242368793655863,0.09039187584013605,0.022856747866552903,0.21247849926405013,0.13197060249981735
patient_0176,0.07142705078696328,0.08443529051428797,0.04108840589494275,0.05534965894595598,0.007972101443395503,0.15252622739424865,0.20212447798149932,0.007580030211953786,0.016350913019979204,0.058991605882543305
patient_0177,0.09416369326459857,0.03535908262925895,0.03799624655275301,0.21411558409469064,0.16311132387667202,0.1940041349505822,0.09283942094886216,0.010553278264777276,0.03730106913352341,0.06345232803556548
patient_0178,0.04918568075746534,0.13148102944062048,0.4273157433499574,0.040025431041518705,0.30018581201289984,0.07655150699227843,0.16375031318484695,0.00932116641006742,0.176825489986262,0.24106910970332784
patient_0179,0.0731706650522778,0.012751649677083546,0.010160495259205742,0.0,0.3529311799957011,0.19505138284309428,0.014845762300042406,0.006787782297052668,0.0707966848178758,0.06908491940309235
patient_0180,0.011065376952591474,0.13009275567818665,0.046405292269237716,0.20210553014959606,0.4903180604080716,0.1794358597855703,0.05842195921188687,0.006510411431240173,0.1731985423703953,0.25627574547340004
patient_0181,0.21867494661640477,0.00861696346378921,0.30292662502443196,0.09608840233437085,0.03127009537788208,0.8669498887483832,0.34879271931056227,0.03440182410509497,0.17580424174477247,0.054750339188919694
patient_0182,0.05949010490873657,0.00757851706452068,0.07707413149675195,0.04311127805997658,0.0469855541102814,0.430062812997147,0.028875184749612537,0.02375149152655711,0.04551681445762826,0.20783024950720136
patient_0183,0.15683093787079183,0.04450794199155515,0.08076522814468948,0.19206334077073378,0.0494203984895363,0.05422289477567188,0.8688426019180486,0.024141322455799523,0.010298451301876715,0.07721384037922684
patient_0184,0.3381374812938574,0.014792043816455658,0.10059266216113155,0.03515383470152199,0.21599449217043273,0.4125815601069738,0.36547989962565103,0.10034613184920552,0.012072937732228638,0.06871486962462266
patient_0185,0.05582865113471092,0.04290130085170009,0.1259831989550837,0.2356331102634769,0.07688175569912495,0.20857468101066665,0.02756236803173879,0.040388399668420706,0.12337150162958319,0.020769728771893002
patient_0186,0.023233014647711853,0.01653086011536467,0.1464649665994282,0.040137743523534636,0.24345757310333271,0.11518099211438035,0.04481848139893891,0.06987490372293953,0.044180329270206556,0.03883089565350001
patient_0187,0.4486085887547993,0.0264102608825801,0.02774260410638334,0.07880811235666522,0.1750759362995343,0.271454324343541,0.1091491590321153,0.033767725100216084,0.29467600833146484,0.11921019663724566
patient_0188,0.07186839315756482,0.06717495344383578,0.13076413772264678,0.09921926901686824,0.022802766778533677,0.5638755786636879,0.08547557722192128,0.023030865049285983,0.11662326245100002,0.04305486163882156
patient_0189,0.1462522899147388,0.13233546823638578,0.017313931021119933,0.059581974347606946,0.01630958423185898,0.03761183723153499,0.019042712253507482,0.0476495608058801,0.08801958779787412,0.024397903983971646
patient_0190,0.2613463786781517,0.04319472222875641,0.14478009642563303,0.0419890001497362,0.15313581220524544,0.133187462727061,0.4168187789751214,0.08076001990864531,0.048272479917313565,0.03090886410751669
patient_0191,0.03652122716734813,0.15547950478194747,0.0942519708110603,0.08525025813702332,0.16331451799234362,0.09439395773749579,0.03323764324970496,0.03538340055835915,0.22083121770140252,0.17709852421474204
patient_0192,0.17512518368728014,0.03514412903526935,0.5384727435344677,0.3184827384529689,0.12948206374125906,0.0750741191909921,0.07061570644506202,0.029442211388480334,0.13544309231138954,0.033749573203271294
patient_0193,0.05699354911483887,0.06006690392597744,0.13445044270019893,0.01133923534972017,0.019022202937571217,0.41803862064195263,0.4551292630467357,0.13378164927711342,0.0424945288791527,0.15501291737174425
patient_0194,0.11083033622733891,0.04647904488310636,0.20467896980603076,0.1032382913539633,0.26535349170580275,0.2844490905194824,0.05430854728534439,0.023801616174732566,0.5847979100656182,0.11078168311539138
patient_0195,0.19426588444282142,0.037509301019065536,0.030642765392517344,0.07802029810468081,0.0649908108537284,0.36606465968988966,0.04762531240020105,0.05937005022080664,0.053085743720454104,0.010868238555655173
patient_0196,0.5503493051725721,0.1273427833636232,0.04542285900018263,0.058507220271244796,0.4138744122955942,0.47399104880257237,0.05364328786013587,0.20061598065924416,0.08984200292146553,0.003977450271457749
patient_0197,0.3907559835994177,0.04138657797160243,0.05202876847854432,0.11311302169152035,0.01673163012356238,0.1620806027994269,0.04122743750564857,0.11620140613614807,0.22285449999576093,0.13887195624673485
patient_0198,0.07741948791636794,0.4938989695833353,0.029599410026438,0.14410216703093612,0.09358892598885063,0.08292366269234266,0.15960538464956622,0.03585506310804485,0.07068097026346865,0.08812964072318785
patient_0199,0.06935511500687888,0.02226374331370329,0.06290503949286061,0.04894842032835142,0.2062095496928112,0.3191080838540349,0.07696740182026057,0.12788108049584584,0.1494721120919431,0.08409620052552032
patient_0200,0.2896421996751922,0.014497310755119681,0.4395751363772955,0.021504457488224736,0.2833670851856296,0.23321203160573692,0.08901717047428834,0.1579511217007365,0.04499224908981078,0.07772093799028587
patient_0201,0.06664389174601433,0.01316577961873944,0.046117800049184574,0.10880981191333061,0.08176769225952907,0.2775242800035038,0.01604943032070886,0.04285695508138904,0.02053067035804035,0.03532609199455395
patient_0202,0.22669887027086222,0.036063199752668945,0.011012663189724731,0.03793618549954184,0.045043245411709947,0.08487474100255352,0.026881209294329772,0.04507898351182933,0.1344564693420185,0.15740900108380315
patient_0203,0.06470967619247718,0.06710575586721391,0.1113338215626009,0.4559177980894562,0.8023048092393715,0.35072466065838914,0.20383163684574043,0.0247579405613204,0.0485249066104583,0.1812774377381047
patient_0204,0.22728941275633005,0.06209151677239598,0.04152269349406976,0.07701794618395062,0.3100645767233904,0.08691671238233334,0.0690102904732822,0.11253598201899451,0.30009973757474356,0.05214900083757715
patient_0205,0.1610816385580981,0.11929803656138062,0.3170954819718123,0.05485800452302863,0.13541067463544978,0.19715150707255255,0.11203413990460137,0.02798527002817698,0.06680375140612126,0.004534013703694384
patient_0206,0.45522320780402303,0.26018578136976567,0.14011508411596182,0.10865727616283383,0.22449675863895735,0.43607047348392136,0.1936342786769791,0.02110285570939873,0.1489371869124951,0.14034985282525841
patient_0207,0.03202720277452373,0.027019518779191492,0.011646091335934108,0.4908045709172443,0.4521084219284792,0.2651723290749979,0.23888148241207416,0.16723249236435367,0.25502424680681973,0.48688305007191546
patient_0208,0.39290418095133534,0.13606083597505247,0.30774473162029414,0.04342327661997107,0.13283060753189022,0.11616763550422526,0.3273879135675144,0.04209650725040634,0.028896682614100857,0.16235860918298173
patient_0209,0.10919765394480697,0.1441523477073407,0.06099817154232014,0.012889115731450013,0.04087976516514985,0.053286392592346424,0.27415602514739146,0.1023544196687346,0.086461857910842,0.03441248813897852
patient_0210,0.0386193331828225,0.015727614392998985,0.15865157811523187,0.04004904474489462,0.10300517521945651,0.09558287133298705,0.26138808962667964,0.032880360581175015,0.026505681237516333,0.05335937500094563
patient_0211,0.12659289038765117,0.07344047696115139,0.031365617966179066,0.20721903076678286,0.06386080314502518,1.0,0.057815500460204595,0.007104858239995619,0.051248066152039654,0.06490525705333852
patient_0212,0.11968728160598581,0.030444037895056824,0.12219032256956443,0.08665431196335575,0.07549739468531108,0.059199752906599665,0.08662885721942723,0.11527707743029936,0.04212484008288199,0.05527981614111363
patient_0213,0.15489216181004964,0.058989399146784444,0.20663769955331737,0.031841909010764335,0.026967235695103904,0.08723330382078517,0.17441976709209756,0.9999999999999999,0.522339087421384,0.06711332797015314
patient_0214,0.17313568298351398,0.05091362243134295,0.16076073086157,0.17544723994951075,0.26881053105950753,0.08415706854093256,0.1352197857020196,0.010907663607338802,0.15387221671641294,0.12135011070730917
patient_0215,0.11600263341370047,0.04909662106123511,0.5524814172511253,0.2592469242153176,0.05895999765949526,0.1579030411807619,0.04005269798658743,0.02034006706699682,0.06536689545460773,0.13648652502558853
patient_0216,0.03347679277775766,0.09607993912628213,0.06004925357561121,0.07752354677407915,0.022589438037193744,0.3956936711161453,0.050657365259099994,0.009334055071482137,0.029528958595508036,0.028525957359044535
patient_0217,0.1978710878356422,0.03568219443810043,0.06190770558937425,0.13491663421631248,0.41548726225979826,0.3988550287990622,0.1883923792504683,0.043446338281659516,0.11048870803459454,0.056315276005798526
patient_0218,0.049789358747118546,0.03981692057341628,0.03636098010275152,0.06823089705884439,0.11201110420199212,0.46624405785667267,0.17724475044690177,0.047935297168627634,0.08900996794116361,0.07507914452206933
patient_0219,0.1241725563887452,0.2899736974766348,0.031953146655933906,0.042096538963649795,0.05722788865949171,0.11590724917174189,0.4648966933797604,0.012598556316802827,0.15433337182608947,0.20858537471445232
patient_0220,0.08286837957470773,0.1861260782971968,0.24571095907575163,0.024262787689291722,0.20790904664290363,0.0973641255461331,0.10082515851275561,0.013650430776852955,0.05661258313256662,0.007870942713400542
patient_0221,0.003173119902302053,0.033847456432147066,0.08479288583661752,0.3396517025875259,0.12603929611578135,0.46794600777408557,0.05215789101273897,0.23791041357949416,0.171146823960221,0.03809753758379454
patient_0222,0.11864672498645952,0.056122794178477514,0.005294328116641829,0.20191209507544952,0.04734236615174887,0.2812597398975619,0.2257627255321422,0.021649921371230202,0.176846780946004,0.11823012604441493
patient_0223,0.1628361291966338,0.007401054363252588,0.4373480536748255,0.10046366478635493,0.12471244493808611,0.05888481632171455,0.3069452148234811,0.1144951194902914,0.03471226937494093,0.02511219084352983
patient_0224,0.045794269823085404,0.01659367318627478,0.052059863902400486,0.0473668580279157,0.08902023034519324,0.08774158516795172,0.28239528232429295,0.016569123442091476,0.05323340232185633,0.07186898803192929
patient_0225,0.06061526567024838,0.05800210615506039,0.05978945960501633,0.1659670133340984,0.020612853642304134,0.08637383224178537,0.007343266650057731,0.048052120251776916,0.04665331164705154,0.24438420909601577
patient_0226,0.05342697096366423,0.19186555296880195,0.010292933284401073,0.09169529411700739,0.018182832655992888,0.07179224145969348,0.043834833159515314,0.14358307049487098,0.1058154700127279,0.10716411283819835
patient_0227,0.20818240258269938,0.07418614571379908,0.09496202353704773,0.13771970055424065,0.07417053491057712,0.07263670857381885,0.10923831936688255,0.06584629435822845,0.09538516037696727,0.0257949641409932
patient_0228,0.08778117997024698,0.05599510871951294,0.051545960239944066,0.09235585314256269,0.20546997395772557,0.05829061737541129,0.107404564534969,0.06602970822190485,0.03683193049905527,0.07066776124815913
patient_0229,0.9999999999999999,0.010218686929650844,0.282779755727817,0.12544615548194757,0.12396687031973636,0.1254290732995618,0.13255094240169063,0.023778127739948987,0.16716933938960568,0.08196775186776886
patient_0230,0.047927499775554536,0.1195217212817088,0.31030095758832565,0.06251048767561419,0.33430412222644523,0.10385095653685052,0.060681687513878625,0.03973909107445036,0.09898404315384338,0.035788602528604274
patient_0231,0.12484187008105778,0.02331666895869997,0.15744585362786792,0.2822268015504288,0.054816538955095466,0.17439899262444317,0.04647745364030815,0.012258289227747292,0.06418123607855247,0.0389522541571976
patient_0232,0.04009046250518784,0.12591492628888798,0.24031116717047363,0.037980167038193825,0.2484042801570724,0.1272528151485972,0.04745918144076019,0.03869166581684816,0.12187128605657807,0.2050219761180475
patient_0233,0.38397018000111593,0.025283378595151337,0.14849162228360943,0.13961108942289652,0.15479722603136217,0.18507247648682978,0.041619488365162584,0.02245304389215579,0.0775260223394031,0.3709702714460746
patient_0234,0.033049437462986345,0.10619708997316492,0.02475618413156391,0.058908962562065174,0.03760467643158561,0.11784855980394596,0.013307205665820492,0.07188303359822168,0.06357996447516504,0.2508763350240304
patient_0235,0.17466242851790817,0.03877220181612069,0.09644814542886831,0.04434014355789506,0.029875544088123887,0.5352565019128336,0.21564437130367672,0.029377211626829998,0.1962719814177118,0.5177867795519836
patient_0236,0.019047850924063692,0.028759115913608236,0.13075727257502856,0.021904375001548952,0.2278616982824923,0.3778119912983877,0.09334733165674225,0.027945318080989642,0.09217531903110177,0.02351934552046253
patient_0237,0.11223315522760731,0.04326183295742356,0.03802900240988043,0.15557443079740993,0.10264722031857815,0.05498441116148474,0.026854156475775208,0.02688064555150791,0.025604639766079153,0.12612712429945455
patient_0238,0.0377982710898841,0.005190242353790609,0.03565426002865353,0.17192563528299884,0.06299949052288031,0.029383374729459108,0.05290829033199646,0.027508205327556254,0.16842264520094433,0.056628693767140054
patient_0239,0.23174514874080362,0.0037362405684441234,0.14666865649882513,0.2159721737627953,0.021093627417615002,0.0842223473861841,0.04770490981017656,0.15415959914525554,0.06453303683124723,0.013653207050152376
patient_0240,0.5074481371588467,0.005685287567341029,0.10632348930062481,0.07946113900867643,0.04930210831566976,0.12737702272348042,0.1401974766310694,0.09944461841338825,0.3531269013533209,0.0899194346717945
patient_0241,0.020454532607091146,0.03438478324555973,0.15271467921036563,0.08700800689689739,0.02103938832486907,0.26473702308602554,0.03413547912689523,0.025060519613777338,0.2521044098745346,0.08485352938422279
patient_0242,0.21283110535879346,0.008883267981828008,0.06753493918205757,0.16053925326795365,0.42361125152020684,0.06079351207400731,0.15501764422551323,0.01842272406730334,0.17102104222095083,0.088315914300707
patient_0243,0.08613892038732775,0.032588912249355936,0.11352345788611097,0.10037635183399062,0.15434577301933397,0.161741939565503,0.38340605135124944,0.05945604996236451,0.23023957347717566,0.07235030066310062
patient_0244,0.034732778451669756,0.09737736237821294,0.05174436035855394,0.030245066967931306,0.3729301321323121,0.12624598734045994,0.1609706803543714,0.17130868856945122,0.014289219184078477,0.03113456220396741
patient_0245,0.06978700271571597,0.013752200546086477,0.27348873273073504,0.03323676026625194,0.18078899001887908,0.1271328337846382,0.008404279678900568,0.02125025273714011,0.16743877462338036,0.048406271525969255
patient_0246,0.18586507856137371,0.2952429136882735,0.24601969390557216,0.056526310462971165,0.18638099469802846,0.08594445080325504,0.09612978652733598,0.05221254653967461,0.059482391471744764,0.020518276254400225
patient_0247,0.032093005955272924,0.07458596342653596,0.500420610570949,0.03831641284161213,0.16290195675799288,0.205623573001943,0.023362560349389334,0.03733136296084127,0.14877649778946045,0.01332157539270902
patient_0248,0.2800175303425705,0.01433789829447963,0.010513822203862083,0.028269461435140704,0.07063091090073376,0.25576381585031904,0.4568684920791656,0.05118009050654331,0.16681635674226736,0.1564339950208649
patient_0249,0.20318114003258134,0.1505557001368678,0.40186793065782456,0.16542317395628056,0.08199228702389622,0.6283607220733476,0.21252795725432708,0.01824870011092461,0.18028464733231514,0.014825893123749323
patient_0250,0.04649877888385067,0.04663708479540196,0.08435134096218398,0.035505752687769586,0.10219588970087656,0.17951496195608463,0.057757651501577446,0.03544009750654727,0.04510776954731076,0.013718401293328457
patient_0251,0.2838478981687501,0.007662132472640179,0.11442282390241347,0.0502320766088034,0.3076625768245508,0.1381479728665892,0.059673365027465834,0.019474900051981936,0.06302701487437427,0.022841640842555536
patient_0252,0.1968166971707427,0.16087765325144657,0.5287827971417076,0.034805095831084605,0.03286277371775682,0.034647048213959614,0.08482524039583375,0.013133706077727424,0.12950522338203752,0.0961847545423764
patient_0253,0.09500798330125024,0.06036532371729904,0.08241359895035659,0.043144182145401985,0.49211580434219204,0.05204840598001616,0.032144093952462156,0.025962630398564564,0.096298098960762,0.04090665760869698
patient_0254,0.16248178019009124,0.05099122150002555,0.0830600665205588,0.0482861292709992,0.028502336093440654,0.08328561196142312,0.09869053963625801,0.10455289184563124,0.3253606881017083,0.2951215307755467
patient_0255,0.11086976007035175,0.01228115599867581,0.2760121419755511,0.29875210027749005,0.8442495536564584,0.10587005163345341,0.11068810914638341,0.01687146414634942,0.2922891035322191,0.0708012744036044
patient_0256,0.056709890276347284,0.13620660875944254,0.228019819718502,0.05365681951519579,0.1191997244876376,0.024988395600232402,0.14827882378833354,0.03030460874774356,0.28358556712398525,0.021827765613621757
patient_0257,0.19370070426417782,0.02250943255817561,0.07931789934043154,0.09257249285024279,0.3177158291298384,0.07045688004958314,0.09377770928957832,0.030396971967390565,0.04720391980675423,0.08318198330123308
patient_0258,0.1223758323638806,0.12315963532470874,0.04572076160045961,0.07810624727811592,0.062321442832310024,0.8490445831956894,0.19791131059378983,0.04660943976453049,0.12493266150380372,0.03303581844207412
patient_0259,0.12370389079824452,0.2529828550750716,0.40340616686970626,0.02226604160265651,0.06623246222371493,0.06625774996189258,0.13873646312569726,0.029424039882092558,0.17709988124607082,0.11015754493719551
patient_0260,0.1537731505108971,0.10434091354167874,0.1214634649065016,0.03221275331307974,0.04891356001414828,0.16656872427062733,0.06661825348070907,0.018807477064367976,0.06759502316392042,0.05093558750207311
patient_0261,0.12902771766738258,0.0072497597005339726,0.09160483011872905,0.10533889539433973,0.06511804155471212,0.058088299350588984,0.2348568361125596,0.07673871555705589,0.4235117517368422,0.2186575464225105
patient_0262,0.035578602347352495,0.160502970677018,0.07574792191734242,0.07235030317808204,0.011433706833796471,0.0887957843223822,0.03797019600968129,0.1331377241739705,0.12784030834715238,0.014267490037224606
patient_0263,0.06741895832449561,0.021399066285022566,0.03964235707062008,0.11164116150522274,0.046160733395967816,0.31714796267511836,0.12353899914693928,0.027477356414284303,0.09701267075468044,0.019270538375722367
patient_0264,0.028062191068186512,0.056327816159962546,0.08919285159073657,0.04935496219930559,0.044185522814188714,0.06613515768428584,0.03005756235231917,0.11021302140716424,0.03422783061434451,0.17862919536905275
patient_0265,0.2722251340599312,0.05683787436088951,0.7710082511859924,0.056563484344424285,0.05295847504810194,0.3253339880674754,0.04396900841177415,0.07356239492475886,0.030489059928367254,0.05322611056114013
patient_0266,0.03938126274759664,0.12077750794779758,0.5632719180156776,0.1504983475800463,0.1235497769008716,0.05711992268732542,0.013470947034072728,0.038139391279267874,0.1511203142578016,0.015141975683684465
patient_0267,0.11453604422605586,0.04211880519952682,0.034813315374646533,0.15035975630665935,0.22787723310150407,0.28024427995940404,0.05953602227165982,0.019167139780571284,0.03162539049957243,0.06480358027272055
patient_0268,0.09439430470993918,0.03650031591566641,0.1908679381244185,0.1031238802462114,0.050453863641193454,0.160676361413699,0.07521124878472826,0.09652743661331589,0.0797313601567785,0.0351744603355108
patient_0269,0.09373901598649524,0.0542014977314781,0.04302903955834429,0.03773809560467738,0.32597279044922417,0.29296353061284763,0.25456280709882895,0.012720775134216773,0.10242992706148875,0.03897191429553662
patient_0270,0.29215662251939456,0.018880827074969995,0.027204040796578396,0.013270132785531083,0.33740262113014663,0.9519116328431988,0.10722059787811328,0.0971427503121157,0.04665079692729421,0.03374898218839678
patient_0271,0.23650258388073234,0.031204033508560356,0.08756078034222431,0.05440324168245266,0.08284556717277444,0.09275009000436285,0.04847928644211152,0.026550681896922244,0.09220269287636966,0.06501425906135531
patient_0272,0.2340592824963825,0.051999151996110826,0.0287091847283923,0.3263776682155851,0.022231902281555263,0.10914866720919617,0.039505546838628884,0.0855525808572257,0.09296634458884519,0.13121638947688813
patient_0273,0.012763600914435706,0.11317468564202061,0.011017813351431916,0.09150715734439581,0.3275904248357616,0.805966774417118,0.03476488487905757,0.018688251209838014,0.0296198583793521,0.11846604192153123
patient_0274,0.017445948410251245,0.023144697690688883,0.051831452791494065,0.07518520424014451,0.1700076720787207,0.09829715050314307,0.02430423874111804,0.05662156640071488,0.11049985698183251,0.051683973842997624
patient_0275,0.042772528116305185,0.3213753493227608,0.19208817978814674,0.01455919766884336,0.23048752953831164,0.12304105321964315,0.5198763121894475,0.02123015660835625,0.21592190111299672,0.1992466636163729
patient_0276,0.019621115400534433,0.2305918556810296,0.23623381345756334,0.15202898335036777,0.05123854206723851,0.12471859856103118,0.03410889404961426,0.03676744407022478,0.02639999669727221,0.2322269811853081
patient_0277,0.0922858195193337,0.015209584697718319,0.10117261831494549,0.10732905772040062,0.23342287447061616,0.4045698875323607,0.4075387446374724,0.1504357658479,0.49982906897256174,0.08797178048021766
patient_0278,0.2069182491567667,0.020786238118964195,0.03709977654523472,0.03489182484183255,0.004632802596088489,0.11873072678567476,0.3630761017487815,0.023800665802324025,0.05022465774046578,0.18813796817813336
patient_0279,0.04491072603656092,0.1329244334301984,0.14905391337753843,0.23139474926406786,0.13159688654920668,0.4484731189833727,0.05908906882159778,0.17478472665186826,0.15420736674942093,0.07031871772196208
patient_0280,0.08673554848245474,0.08872917426699621,0.0773935722380631,0.10184701970572402,0.25178596996775493,0.28190637095079385,0.05893738222537239,0.10541409836694929,0.06252446107734727,0.03377327648360657
patient_0281,0.15683931541368173,0.08342113177127188,0.05743464642272786,0.015463774156798915,0.18326743545278368,0.08681207888048556,0.12637051838483385,0.038776738640359555,0.07546265928411676,0.42507868231014934
patient_0282,0.04738379875226864,0.024027381969337135,0.1778186317880633,0.23613896903167234,0.047393248527617095,0.08411657808802207,0.0,0.026767909939030762,0.12329245406871284,0.07134436847061679
patient_0283,0.016319310229734943,0.040658900315229604,0.12283634135534045,0.023542774336640246,0.235272338999729,0.11971135705170571,0.04473310638727137,0.002655030159333858,0.09378207586405331,0.19926062586917773
patient_0284,0.20282009831201803,0.08760303129368413,0.09651578710314183,0.21779884255761806,0.0943158231502596,0.3611093243573279,0.018008371712012146,0.20048417258579213,0.11647711987036355,0.060873406257200446
patient_0285,0.18416925544847818,0.0504630531922918,0.04477219091844005,0.057461601336380265,0.14505629376042975,0.07072183576435992,0.5980868419799094,0.036849505621037844,0.013467211752807653,0.11018672899357138
patient_0286,0.11068992931887879,0.136168722209891,0.16293763494608493,0.017428721501228595,0.323194673201623,0.2773953674627052,0.24559777564065113,0.15699742310100895,0.058429586785846074,0.08261476407040022
patient_0287,0.028696591605957826,0.2731685520031417,0.022905177491509717,0.019625488239584855,0.04601683352667429,0.010911048069809949,0.5439507780376439,0.03184409599016017,0.027601045408990988,0.10123270213998811
patient_0288,0.14859914907581942,0.022788237908549055,0.02076480864545666,0.26419786933979933,0.047692202099424645,0.5503446843536554,0.01467498011325883,0.03631607759540802,0.34509657218372375,0.3040351932907882
patient_0289,0.05246022611476107,0.11288898875004981,0.0422120660778742,0.06213654634379442,0.01886201726385487,0.15108878910312074,0.2855330319608288,0.07972987210367219,0.014401908885251797,0.1888569918439945
